duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,label
5,tcp,telnet,S0,88392,56004,0,0,1,0,4,1,0,1,0,2,4,2,0,1,0,0,11,35,0.06213118519788663,0.8888528886701745,0.5529208168517593,0.38631401745960936,0.2249667229079365,0.865071491379783,0.4944712344905442,81,82,0.7161149273798656,0.5540471045014498,0.2677560448609342,0.8837657186246018,0.6565741234889138,0.5354969100489608,0.2977202601358906,0.3051002405891353,normal
74,tcp,ssh,RSTR,14407,95239,1,0,2,1,3,0,3,1,2,1,3,2,2,2,0,1,14,2,0.7118646498160389,0.19186897211497478,0.9046279258001638,0.42463960900533493,0.3888224518869099,0.7933004774103111,0.6531103382522919,37,73,0.3067263763500697,0.54658489984368,0.6268921416327119,0.8606484754683704,0.4767114136379429,0.41432483598353964,0.5464877742595945,0.8374275044430259,normal
59,tcp,ftp,REJ,18080,45618,0,2,0,2,0,1,0,0,1,0,4,1,0,0,1,1,38,43,0.7225818308364841,0.27552467786493295,0.11588423072664189,0.6682738804369527,0.11170588974525786,0.2989418779304426,0.29413924494872645,16,25,0.6981080539383803,0.888715865648287,0.7882127098247622,0.09920992766091086,0.5976222754430279,0.3713404577232706,0.3713773701401848,0.8250508979996075,anomaly
26,tcp,smtp,S0,73860,82141,0,1,0,2,4,0,1,0,1,4,3,2,1,2,0,0,63,15,0.17714375370537905,0.10864799306226003,0.7866266646435993,0.6655635495795819,0.11415590398868325,0.2921134125066087,0.9242393004337287,88,59,0.653478218434347,0.8958452238497272,0.2691528944194017,0.12567400697904285,0.5085316066113023,0.004418926245998822,0.04025028108832973,0.8233766483069195,anomaly
54,tcp,telnet,REJ,7407,53103,0,2,1,1,0,1,4,1,1,0,4,1,0,2,1,0,63,10,0.6682118595574554,0.9888707829796913,0.5585841423206646,0.022901958438765413,0.8270617403256258,0.053478460051900045,0.9034962091941598,16,1,0.0661126586231866,0.4872111582995756,0.2671395967771958,0.9096718129420688,0.4506930505094552,0.039784222644689504,0.8210753641270929,0.28272901238305503,anomaly
30,udp,ftp,S0,40013,90642,0,1,1,2,4,0,0,0,1,0,3,2,0,1,1,1,14,9,0.2789237446969288,0.9072098505305477,0.23101316703644925,0.45569742611295383,0.04142386675739951,0.05085642372867716,0.7993366129655624,92,2,0.31203475812333403,0.02459946577838401,0.6691552623536041,0.8437844319179327,0.20551279617971618,0.13121142528066,0.6342164399919384,0.7989177712157737,anomaly
29,udp,ssh,REJ,37433,6493,1,0,0,1,0,0,0,1,1,2,0,2,1,2,1,1,57,50,0.26061702796880404,0.5520979869873974,0.1323037826518949,0.33351184469840944,0.6889662486736458,0.6685945134616813,0.11436252499173216,44,55,0.5668605333081277,0.8446219506181691,0.7261362803798217,0.46037816504943985,0.4723359123589791,0.9295373867629104,0.002172270375283003,0.03663484157926644,anomaly
66,tcp,ftp,RSTR,63948,98038,0,2,2,0,1,0,0,1,2,2,0,1,0,0,1,1,99,41,0.32451793409034246,0.6928931039471257,0.3010070403228383,0.6276952471467862,0.8144820493493515,0.1862376129077794,0.07829095113828477,45,65,0.9184011939896083,0.0006224705651719509,0.9597626412580426,0.4300520917771532,0.1896551380417696,0.8806505323422356,0.24957194020261664,0.20645626201468747,normal
12,tcp,smtp,S0,4220,97871,0,2,1,2,0,0,4,1,0,0,0,0,2,1,1,0,66,84,0.5203963665168543,0.7479469395906544,0.856315918101452,0.5557023156952715,0.13072235413563893,0.9235478498385505,0.49813145511934176,7,24,0.40131971044850234,0.47825363550754363,0.84994067065767,0.5527996748831201,0.04461148702771611,0.4971963549949745,0.30898940498897676,0.5145029892716575,anomaly
58,udp,ftp,S0,62474,25957,0,0,0,1,2,1,1,1,1,1,3,2,1,1,1,1,0,24,0.8044539233286228,0.20381122746022495,0.787619349676136,0.6508616271136978,0.19537073451347264,0.8424044280249525,0.765343755695917,92,67,0.5047915452154143,0.019790157633456817,0.8220514038698942,0.596635849881623,0.37382449094802217,0.1801963934158528,0.8115315405311417,0.40674616259856244,anomaly
53,udp,smtp,RSTR,77267,4117,1,0,1,1,1,1,1,1,1,2,4,1,1,1,0,0,6,98,0.4986437508896262,0.9346663373311574,0.6451324258180401,0.653767386506004,0.6414933015950294,0.3488851600321837,0.12323589291126125,14,14,0.7501588035003506,0.3525912943560229,0.692314223697303,0.25421656043430474,0.024955738749504075,0.14611136058146468,0.7607132104066978,0.111888256843791,anomaly
20,tcp,smtp,S0,76716,99057,1,1,2,0,4,0,0,0,1,4,4,0,0,2,0,1,8,5,0.29804269562407437,0.5267427137216166,0.09032700778367742,0.2548718613076336,0.3156466127432189,0.3800685518124355,0.6414374669360187,32,81,0.8032954738153629,0.636764686066574,0.11848663354793776,0.40374176347725244,0.5625449630219996,0.25613059361078394,0.3961438521355196,0.04172045985839212,anomaly
42,tcp,smtp,REJ,22554,12501,0,1,1,1,4,1,1,0,2,0,1,0,2,0,1,1,0,43,0.8839742987118493,0.0924515375004269,0.9548306397433037,0.24646476456918487,0.47642307123490024,0.32727656085478063,0.527855391102307,48,6,0.9233405036867612,0.3712009030540807,0.8092412253824814,0.6196929641389178,0.0723924533401773,0.9087228289058915,0.1573422162786452,0.6111711361839096,anomaly
10,udp,ftp,RSTR,78030,1188,1,0,0,2,3,0,3,0,2,4,2,0,2,0,1,0,4,7,0.05508995744236467,0.3970826078336691,0.3054401323754071,0.3702823950231532,0.836002708279732,0.0923949131917593,0.7259894197343723,9,90,0.49718943734457277,0.9268913585768563,0.9353217258635461,0.2062673860691122,0.43755364228687954,0.5214680590355849,0.38603215258137435,0.31348128381143303,normal
66,udp,ssh,SF,77021,47243,0,0,1,0,2,1,1,1,1,4,0,1,1,0,0,0,46,33,0.7970914838980804,0.6016465561765669,0.6069999833450584,0.241958460536694,0.13798317138428984,0.03143015765021795,0.4353752261662679,61,81,0.1938379295018654,0.6407636334448088,0.39071781649246484,0.9988332376332111,0.9801428373752276,0.8040418449516701,0.8101463223989502,0.01596173026166825,anomaly
37,tcp,http,REJ,65847,32113,1,2,2,1,3,1,0,1,1,4,0,2,1,1,0,1,99,40,0.7843817579218557,0.35282319146670316,0.8031018708054342,0.6828080778186669,0.619652521904706,0.4521331583398973,0.693296597220009,54,70,0.7644212298010604,0.6464438725547403,0.31366195838607547,0.2829394522920373,0.009881520618937989,0.5067543544778217,0.45239136031665306,0.4308946302573806,normal
94,udp,http,S0,92541,56639,0,2,0,0,1,0,3,0,1,0,0,2,0,1,1,1,9,0,0.2535468101543431,0.6992044277518311,0.13285583445875804,0.6028659752244591,0.9423977222808001,0.9430401144914944,0.15960867148406388,57,92,0.12557526460536994,0.37443704596936966,0.5224816423201191,0.5524152780219997,0.3668545676562983,0.6094473177713507,0.11587018828585505,0.30676711614008056,normal
23,tcp,ftp,REJ,26361,66332,0,1,0,1,3,1,4,0,1,3,1,2,1,0,1,0,1,2,0.19829518252027967,0.8820499804079548,0.6521967422558731,0.21638700664205013,0.057466629687170534,0.9172493208191352,0.21459427323162883,62,40,0.4183423121726104,0.038543524296259624,0.9564556004691238,0.554159593732457,0.6732628559609004,0.6101026150672351,0.03854747240105727,0.5766073499221033,anomaly
50,icmp,ssh,RSTR,81103,80372,1,2,0,2,1,0,2,1,1,2,1,0,2,2,1,1,22,51,0.8747005614955973,0.771892124382132,0.03229599670421257,0.8841048087996912,0.06000676498476121,0.8098387411213644,0.9033340638140044,10,59,0.628213049852017,0.7381797234919559,0.050832274173439274,0.4514852283891039,0.15891690461990593,0.03133777640699298,0.33333527229009674,0.9298139601240443,anomaly
75,tcp,http,S0,15980,70681,0,0,0,2,3,1,1,0,2,4,1,2,0,1,0,0,92,90,0.5588712935603243,0.6426580200973039,0.10178931150434112,0.46066261507113504,0.5547423726176371,0.6285949274430047,0.32937507529745635,34,43,0.6918561864370739,0.7162447305444656,0.7088806407231514,0.24154345667714427,0.5607336415701184,0.4452685180319105,0.14836281102084614,0.30786633608663816,anomaly
60,tcp,smtp,S0,87474,55829,0,0,2,0,0,1,3,1,1,0,0,1,0,0,0,0,55,76,0.04601135763141462,0.5121574814116652,0.7231436344271419,0.12705322329166635,0.9600757960943292,0.8562224066914489,0.9855058148365508,97,32,0.733027717215927,0.5301250270038174,0.8146683332073655,0.5653530723355195,0.2581903586156227,0.8640490370286394,0.7450411784616523,0.997136518284381,anomaly
45,tcp,ftp,RSTR,50748,50012,1,0,0,1,1,1,2,1,1,3,4,2,2,2,0,1,18,42,0.8908325164671427,0.25446348578791333,0.15508215557279414,0.21296558809158206,0.2204736423667888,0.5150685177315641,0.046204597650093215,95,65,0.1935323915404188,0.41626803925769085,0.7887491667235358,0.09101441535011068,0.22276869158422574,0.48909863189640157,0.27875681402009533,0.08604484731851536,anomaly
42,udp,ftp,SF,65657,73711,0,0,2,0,1,0,4,1,1,0,0,2,2,1,1,0,37,46,0.34900598435567376,0.45494616499743323,0.4435067233053783,0.5398505631303454,0.3307919697162005,0.18016013302063172,0.495875814952907,85,81,0.9816492013720507,0.5383170500086214,0.5667744049703283,0.38692611333553373,0.8949835507459517,0.4353354213274435,0.8774530309594293,0.08827816340042816,normal
26,tcp,telnet,S0,33518,67050,0,1,2,0,0,1,2,0,2,2,1,2,1,1,0,0,46,82,0.3421565538100264,0.2929529071381771,0.24833255077736915,0.33842401645559494,0.09864797454787366,0.6841703477892318,0.32498716444635267,3,22,0.17841857661896,0.7468154041503854,0.9205629971727108,0.2242521950160038,0.20328047898016022,0.5265455742419763,0.6173492893760915,0.7129599360045068,normal
84,tcp,telnet,S0,49257,15451,0,0,1,2,0,0,4,1,1,0,1,2,2,1,1,1,83,18,0.6432879371598733,0.9340233810897248,0.42122950866994213,0.8512219365944683,0.3622472304368498,0.9206460351784953,0.9959650370509224,65,63,0.09607340525621655,0.7127854307878653,0.13452375856355836,0.12417777396894636,0.3765517107653026,0.3807670379368303,0.3936637598143454,0.7486318102032227,normal
88,udp,telnet,S0,6934,52086,1,0,1,0,2,0,0,1,2,1,2,1,0,0,1,1,75,69,0.6613109427985758,0.907311156986661,0.0772202402914709,0.49473540740217015,0.044332480020079945,0.019605097405746785,0.99003475636462,32,5,0.6640504019288651,0.6581096623281902,0.24515059674386208,0.9254829308811575,0.16959750487455716,0.5153999675492458,0.6100575543246238,0.4228711953395182,anomaly
29,icmp,ssh,SF,74787,48393,1,0,0,1,0,1,0,0,0,1,3,2,0,1,0,1,74,46,0.3533161208284148,0.15582638330357956,0.7549005440409894,0.9152948004344037,0.3890939977447432,0.25144405220793076,0.23524329185293213,72,62,0.909999999856586,0.9037772674033293,0.30695630308479094,0.6999429149432733,0.2838877397537175,0.13534481610396465,0.29517397303243287,0.2860475966177689,anomaly
93,icmp,ftp,REJ,95781,82418,0,0,0,2,3,0,4,1,2,4,2,0,2,1,0,1,98,77,0.14327892789688068,0.8226202211942198,0.07904117739411443,0.10182648093835478,0.5554877749420309,0.26543819127127144,0.26725687968213596,34,42,0.5593837164993627,0.6098883773003034,0.008677409691600468,0.16882888234113325,0.2931066801223766,0.9679467854021748,0.14132387903777854,0.7940020723932937,anomaly
62,udp,telnet,SF,77895,76969,1,1,2,1,0,1,2,1,1,0,2,2,1,2,0,1,51,4,0.5522697633696724,0.7029146967557403,0.83791449736047,0.6685931329947581,0.9750048266842612,0.09903953861626091,0.7496722187170469,37,24,0.5954824345147394,0.014509647545037252,0.370669257207512,0.9493958605995163,0.3267730237570665,0.03412993998404823,0.9641775949233995,0.9562389447097354,anomaly
9,tcp,ftp,REJ,12855,1369,0,1,1,0,0,0,1,0,2,0,0,0,0,0,1,1,48,63,0.6251791646752402,0.9752117205606047,0.6626088641695612,0.885784852352689,0.81838797964195,0.22549422139854935,0.8896744313942908,94,82,0.538484747934319,0.6180638356352548,0.16065983782861115,0.2159921081477576,0.6410669368267251,0.4832074309058516,0.5631614455496842,0.9899018933012446,anomaly
2,icmp,smtp,S0,17628,14068,1,2,0,2,1,1,2,0,1,4,3,0,1,2,0,1,70,44,0.8602223650589736,0.4633065686001786,0.4165855756642832,0.2929304755572203,0.8220654107753492,0.3839820779114188,0.6636969878549185,77,7,0.04274819409288921,0.6125592456702794,0.7246261521579725,0.23561326379723857,0.7425927431115346,0.20999253239123328,0.007328121254804643,0.6344540801861044,anomaly
76,icmp,telnet,REJ,90187,41658,1,1,0,1,1,0,2,1,2,4,3,0,2,1,1,1,22,63,0.4844399873650659,0.7221743714143831,0.8664865434704918,0.13568759631528804,0.22814432457219713,0.939835424848324,0.8647089550613632,56,36,0.6813115724933623,0.06963616350543822,0.4149528071273977,0.1332703755450615,0.5106697195312383,0.058355805930901505,0.3103142062955758,0.7401147319504457,anomaly
59,udp,ftp,REJ,23249,8116,1,1,2,1,0,0,1,0,2,3,0,1,1,0,0,1,49,44,0.6456960795682218,0.5178839201283764,0.1861312786763285,0.45664473797819805,0.0872347021688451,0.8602657691267964,0.06329245539572814,94,89,0.35819912054347325,0.42772975431596105,0.704459447091851,0.7278531354314829,0.6104759809208841,0.6517053785272915,0.15953449412566123,0.8222465950492575,normal
26,icmp,ssh,REJ,36050,43687,0,1,1,0,2,0,2,0,0,0,4,0,0,0,1,0,16,35,0.054408827815875194,0.0694004966923557,0.26456422741482544,0.9613342263276173,0.6030747041042436,0.9460062242626168,0.6405284813965936,32,92,0.9356737953134526,0.6510962619583276,0.2936532697455395,0.5708754326348959,0.8132687469833212,0.985181258397041,0.2581833131895387,0.7988698177595481,normal
81,icmp,ssh,REJ,2275,92362,1,2,0,1,1,0,2,1,2,2,0,0,2,1,0,1,47,8,0.8945229002061619,0.0467647497367677,0.13712366165920664,0.6334619255033205,0.5211381950557674,0.12057177672233921,0.7001708891706963,43,58,0.18679004754861384,0.7045012317480518,0.13191774742160212,0.05825113241487068,0.9995606613404191,0.7496049540512667,0.055715519733534835,0.9933923028165589,anomaly
44,udp,ssh,S0,85728,43453,0,0,0,0,3,1,3,1,0,2,4,2,0,0,1,0,1,22,0.3272158132067021,0.12211144287978581,0.38156869329003495,0.6439769710302393,0.5165038765776313,0.02804846161925667,0.19031906306471247,52,27,0.3021157817162806,0.8930496252379636,0.13198902355508113,0.02529994941496294,0.45650598634372297,0.2540206673837978,0.24508562797454847,0.8104318522440563,normal
61,icmp,telnet,RSTR,765,31237,0,2,0,0,3,1,4,1,0,2,4,1,0,0,0,1,68,31,0.6322211243423119,0.2961910638524169,0.9867331847340876,0.6715012545305886,0.10900798620070984,0.10988316441110502,0.7779702093246055,79,52,0.5048547488820471,0.8413809807098805,0.20326375243777517,0.5326594877757307,0.9364344955926457,0.493389062491138,0.6830161005327833,0.6625724292897357,normal
23,tcp,ssh,SF,53734,5364,1,0,0,0,0,0,0,1,2,4,3,1,2,2,1,1,61,92,0.9160516313132415,0.2591131058118753,0.16102737780069465,0.03976137559379089,0.4938848942633258,0.9142956348526271,0.9442651697013559,19,70,0.47735504361900916,0.11655180931093245,0.11521569262089115,0.6515311919226869,0.49037009302850654,0.04978155597866085,0.8206095473917537,0.3762159396669912,normal
45,udp,http,REJ,83417,65626,0,1,0,0,0,0,4,1,2,4,0,1,1,0,0,0,84,44,0.810525784364687,0.7283266687059001,0.8309764858657986,0.44564980132439247,0.15035574059956835,0.15748863853555062,0.8979664922780658,62,54,0.4003047416794543,0.6087844266374145,0.220547073906477,0.8228736165158667,0.7819997524915143,0.5316702578888689,0.34739201763250205,0.5979866065163444,anomaly
77,tcp,smtp,S0,95037,77622,1,0,0,2,2,0,2,1,2,4,0,0,2,0,0,0,12,27,0.6377038574778656,0.7159227349221242,0.651880071673072,0.07757201044170958,0.42211459371183824,0.5726367065725249,0.24496741791333898,50,35,0.3144029376872882,0.5964814111966464,0.5790343446794401,0.47827292415553935,0.5732230451483068,0.09946319815429894,0.5224657485484294,0.8803594504907357,anomaly
43,tcp,ftp,S0,37834,76925,0,2,1,1,0,0,1,0,0,2,3,0,0,2,0,0,60,51,0.7036078280700853,0.9713945798493719,0.015814130611859545,0.31585882937195375,0.06216263264481603,0.22758236986076197,0.32399263797218614,13,61,0.14718473659918352,0.30374791767759945,0.25633601496365455,0.6765304787590571,0.8840392252371658,0.79460764288713,0.04179059691018072,0.3054800629089084,normal
62,udp,http,S0,98793,16855,0,0,2,1,4,1,1,1,1,3,2,0,0,1,0,0,10,10,0.9209051159649763,0.31039082544239616,0.9448901929377002,0.8215990243368775,0.856892599408569,0.020635424916799483,0.49961136894624625,34,14,0.8209218728736056,0.18410570611789256,0.342946561484032,0.733655660957089,0.44870320161675936,0.05670639899768082,0.09080080042450267,0.030652554972682378,normal
3,icmp,telnet,S0,26999,92920,0,0,2,2,4,1,0,0,1,1,0,2,0,2,1,1,87,18,0.812093180146795,0.938452083780593,0.9710912652249847,0.6562699497270292,0.013180086305917826,0.08462134214257766,0.15836118428056967,44,53,0.44876978727218453,0.19950865899390136,0.0527339835390821,0.6130526929781059,0.6958150012971706,0.009360965900580775,0.5519241418933932,0.3271822078145139,normal
15,udp,ftp,REJ,39142,53634,1,1,2,0,0,1,0,0,0,0,1,0,2,1,0,1,96,63,0.6098590605371569,0.6128506034877351,0.9249007018615434,0.9955726987353151,0.9393231394453297,0.7097970229664131,0.9539531631162755,32,60,0.5729565590990584,0.17754776904012337,0.8922090925697977,0.3522162523674264,0.46631521921818797,0.8615570385815131,0.8405769108347484,0.9602300589707152,normal
50,icmp,ftp,SF,77419,54278,0,0,0,0,4,0,0,1,0,1,1,1,2,1,1,1,26,64,0.6587027062096263,0.4953087109901204,0.5017396577070338,0.17215442437267692,0.8628918227289389,0.18236645201333912,0.16159662971082756,60,96,0.5465528636357679,0.8062636724149865,0.1381609920789968,0.1318954830276431,0.8570274013366919,0.9425422111088441,0.08798796505396933,0.7940675712316193,normal
73,tcp,ssh,S0,9295,1111,1,0,2,0,3,1,1,0,2,0,0,2,2,1,0,1,34,72,0.1472684241652119,0.6678413778132158,0.22037518247587895,0.39705423618542324,0.752608072569303,0.22913920543347943,0.7614229579903359,92,53,0.5754889466482039,0.14839305065808828,0.34866583560347675,0.6475385445295018,0.9943686791423828,0.0865540251500253,0.4185466685860141,0.18713988070566445,normal
90,icmp,ftp,SF,93393,98901,0,1,1,0,0,1,2,1,2,4,4,2,2,2,0,1,17,56,0.4701676797705997,0.7027554515855868,0.39126467747048144,0.8096402163229345,0.9825505822857247,0.3772565008236858,0.3414281511709286,71,68,0.7048403718446835,0.2643919773418054,0.37947925033831065,0.7686963318123997,0.24331499192591188,0.2789166590746187,0.9704246678501471,0.012000975906958145,anomaly
47,tcp,ftp,SF,56929,58251,0,2,0,2,3,0,0,0,1,2,3,1,1,1,0,1,84,65,0.30099764768366644,0.17192902885924144,0.6141915464162311,0.2156916023934241,0.05381999712758312,0.6572415601361734,0.5737207976965968,52,28,0.6293809950402374,0.217788404521714,0.77212626902631,0.18982711865396174,0.4743389632072553,0.7416972783325139,0.7387925453751276,0.6691194148861663,normal
64,tcp,smtp,SF,29867,60258,0,1,1,1,3,1,0,0,1,1,4,0,0,2,0,0,67,3,0.43197063449991635,0.7517155035352574,0.37883638091744976,0.153721846329125,0.6415971060523467,0.46937239295966626,0.047173824394361574,97,80,0.27390291739856454,0.7128568324090317,0.48354285330648217,0.4948667190814813,0.08125667976038708,0.5396534652651104,0.19760322028020727,0.579008723839856,normal
68,tcp,telnet,RSTR,6286,11408,0,0,0,0,4,0,1,0,1,4,1,2,1,2,1,1,60,28,0.6622468735307563,0.7251727644669765,0.7081716508696828,0.42761255699382605,0.849302090471716,0.9446102159937697,0.20501185753732387,77,26,0.5537099260326105,0.15839589439213164,0.3829562888179576,0.39724538478695437,0.14099544441378908,0.9492368129359128,0.2851742671658356,0.08298198092546216,anomaly
76,udp,http,S0,26290,24002,1,1,0,0,2,0,2,0,2,0,1,1,0,1,1,0,40,3,0.1491510936017556,0.9975322839487789,0.7955755477765185,0.3837264901575015,0.12661709653076936,0.43418219073966335,0.4443912383212123,77,80,0.24451290554094618,0.02406495260847885,0.6958746985904457,0.2057030755253163,0.9291501822455719,0.38918001104461486,0.9479162324714243,0.9659964264356341,anomaly
44,icmp,ssh,S0,4149,83274,0,1,2,0,3,0,0,0,2,1,3,0,0,1,0,1,95,0,0.017375963661256932,0.9119477806724755,0.20939289864805766,0.9802059409033516,0.5847749786665273,0.1991309201974717,0.6771912172405029,49,67,0.588836459908135,0.37422542191823205,0.5970147507018604,0.24531314986183683,0.5436137764909412,0.003322889284172126,0.22098769307485422,0.6177932040718216,normal
2,icmp,smtp,S0,59587,77674,0,0,1,1,4,0,2,0,0,1,1,2,1,2,1,1,42,91,0.3969244032327296,0.6846602316842915,0.4049419082828005,0.4562515290266508,0.3939219086946718,0.5361428394090081,0.7775619262108797,14,11,0.43193462020243134,0.3050942611509867,0.07813458378701388,0.23767414832767608,0.3951160172260618,0.019745639469550214,0.4409073819907364,0.6515209809402319,normal
16,icmp,http,SF,67881,76963,0,2,2,1,2,0,3,1,2,1,2,2,2,2,1,0,48,17,0.3221843144880572,0.7123637130966528,0.9577443760260599,0.8609463431027535,0.43582711334709334,0.450889615094867,0.030140517763302288,41,22,0.039418378296590784,0.39770470495575083,0.31270025120758393,0.4189309544933649,0.6714825293075533,0.5648544560408182,0.3556100535870508,0.8535977948894975,normal
